name,age,is_alive,score
fKGYUwp,,False,
WmMilHI,96,True,56.72
RYEqFsr,11,False,72.45
xchqiiQ,37,False,61.18
GdjKDtO,81,False,34.69
NMgjzPc,62,False,9.93
rpUUBhL,57,True,34.75
EpttaVX,86,True,52.66
oOlUtWx,32,False,91.6
mtrgiIr,67,False,40.03
kwGJqtW,88,False,91.97
oAboovG,9,False,
ySybVnc,24,True,90.97
TmJTEcw,42,True,44.8
TUzQvyh,39,True,24.32
rcaPYcV,33,False,95.86
uoMjoAg,37,False,78.62
ljoldhA,16,True,1.06
bEEKEuy,54,True,47.14
hWVntfF,89,False,44.94
LoEQyzI,68,True,58.64
QnAsQoQ,74,False,
SJnFGfS,39,True,12.09
TXmAVxC,6,True,35.19
aKulzMH,48,True,12.86
HYuPVPo,,True,25.32
zYcKIPp,54,True,92.84
HwdxGPE,75,True,73.96
yyMtuZj,52,True,59.87
VevIxPt,30,True,11.24
YaoolHq,74,True,98.3
pqjPNbV,7,True,25.16
kfYOHPJ,8,,1.47
ehXQcFh,18,True,93.21
rDFUTri,87,True,10.4
EHEITKZ,56,False,11.19
JuIzJgP,,True,79.49
hPFUwdH,91,True,4.33
eHXlHyl,84,False,3.01
IsIIePC,35,True,29.29
iQmdvyU,97,True,53.31
cpYMLrw,65,,23.38
cXwrFpj,37,True,
lyCRkQt,46,True,47.9
MmHSDee,38,True,57.43
IQTVCfb,15,False,37.19
LBrVnTJ,36,False,80.0
XdivUuP,23,False,17.28
OECEbta,45,False,33.38
iUTJVbv,11,True,21.13
jWxFFRW,88,False,47.05
yJvHlve,9,False,67.68
QTZtkoB,89,True,33.52
wdjBpNX,41,True,11.59
sJjSZDH,53,False,17.78
KcwwXJb,,False,68.67
AdZvGBg,70,False,33.18
JwkUTZE,21,,18.9
,,False,8.67
HrEyrDF,83,False,31.0
CBzcoaF,21,False,42.21
akzbMwg,72,True,80.59
SVKKLHv,87,True,97.99
bxaZqFS,49,True,66.52
PjNYvrG,99,True,83.17
NErconW,39,False,28.13
uDvzLoK,11,True,5.4
OJAHGpW,76,True,35.7
kolVdnN,37,False,33.87
xresQQt,78,True,43.73
,44,True,89.94
,33,,48.33
bxnyXrk,20,False,53.52
PaxDXtS,88,False,18.2
immMHMU,80,,68.97
,22,True,18.72
,11,True,99.49
oVRWVKm,28,,35.36
,60,True,13.11
BWIuAaM,56,True,22.37
JDZOiPt,10,True,70.05
ZaksgnW,76,False,7.73
cVTrpMY,63,False,69.78
pRcyMFW,95,False,4.83
ilxejns,63,True,73.32
PoBvKrC,42,True,72.06
guIJZed,43,True,9.51
wviNENR,63,False,42.45
xMxabeZ,5,True,24.45
rVCfZAK,88,False,18.65
dzxYHIG,96,False,94.33
,47,True,27.52
,57,False,47.37
EaLCYTI,1,,66.0
BzkBPMX,48,False,43.78
jrjrcLM,55,,15.43
YTkFLGn,59,True,67.76
FnuTsMD,17,False,32.78
icloyqY,23,False,72.23
QtJJKDP,22,False,56.16
WshFBzL,67,False,59.7
DKLPtwI,18,True,35.99
oXCqCrI,12,False,
,21,True,54.13
yqVFGdf,56,False,65.12
PdCASXy,30,False,15.73
VpeysIk,6,False,95.03
DbvXEGf,5,True,10.73
yteXgou,61,False,18.0
dzmRxky,16,True,7.18
VsMFwVk,2,True,89.84
GLxVvte,42,False,50.39
ZcifZtO,8,True,49.19
ZSiXKXl,59,False,47.24
ubWzoEr,46,False,53.73
FIqtBpL,6,False,45.83
fJExhFB,53,True,87.03
lsJoYOl,35,True,8.29
TpGRslH,58,False,25.17
jNkLufy,27,False,54.62
aoMAQpy,9,False,
VxOAIyM,37,True,8.81
DLMnDcp,81,False,23.88
MyajEXG,,True,15.78
sGlwWlw,84,False,56.86
YJSWsRc,50,False,71.73
dGSrUfL,95,,51.58
AveaGUU,52,True,4.32
SDYOPzf,72,False,
FeLuLwr,18,False,59.98
vFovKVA,57,True,13.43
YzCRtQx,62,False,40.81
SJbJZYx,60,True,30.38
kMQWOoh,55,True,78.72
bbbEyLP,49,True,30.41
aKIIkbN,97,,86.41
OmLsbvw,57,False,4.81
TlSuGjZ,67,True,14.21
mStAaNu,90,False,69.61
,77,True,1.13
aWuwnGj,90,True,7.6
QfVYGwX,77,False,71.28
WFbLIID,6,False,53.22
cnHcvaE,46,True,62.62
fDukiSn,36,True,70.37
CvYAiXk,14,False,37.42
ENFuDeR,28,False,67.08
xAuZkRD,88,True,54.13
CaZOajL,6,False,36.84
necpKed,95,True,32.33
ytlaZgw,18,False,36.49
LqxLqTx,6,False,23.78
,93,False,91.79
xjMReXm,36,True,16.46
qbtZPgQ,58,,83.27
WhRNzsD,35,True,48.72
PfhGFkT,15,True,86.59
grtyJue,,False,4.54
TUUIasK,69,True,49.28
CBWyUga,47,False,10.26
HmgjFOk,2,False,24.77
GxUlWbE,33,True,12.85
KviWwCe,14,,31.01
YfNGkyH,72,True,95.3
hSosPaT,35,False,9.51
rHoMPNn,86,True,24.83
quSkkSp,13,False,
ADwOVtg,94,True,60.96
PoHeYuo,2,True,55.05
ofCmTiB,98,False,31.97
QnqbBfo,91,False,85.2
mwHDPbj,69,False,13.1
iAuyUiq,98,False,37.88
jOckaTC,31,True,54.59
gwXifDc,9,True,92.19
MMLKPFP,77,False,81.55
GyIbPFT,51,False,68.54
ZOMlBIM,89,True,2.53
,45,True,33.18
BJDBqZY,36,False,90.65
kJOdjlY,31,True,41.36
lTHodjG,79,True,71.3
XKiNNCk,52,False,10.87
pcxUhTM,3,False,
sMVQYtm,18,True,76.95
VyIrwJc,43,False,51.99
pAGpYqL,66,True,66.67
xJbpVTY,36,True,
poDqZAF,11,True,82.58
KQnNJtT,63,False,33.55
IwZLMHq,97,,34.31
lMdAqfd,38,False,76.41
wdrtyQi,45,True,35.23
thkDftA,8,False,64.56
umbxVzy,69,False,42.75
opdZZkA,12,False,1.84
dEVCIrB,82,True,49.76
LvsoCdz,36,True,16.13
IPJOCKL,52,True,25.39
CsKlvPO,36,True,68.96
FWoBjUw,68,True,65.58
oYDaLNv,39,False,42.81
pQAgZlJ,9,False,43.86
cGzjhha,58,False,83.89
LMUEDkg,42,True,95.8
udeGOZJ,21,False,29.62
GxbxiQt,46,False,
olVNHBf,4,True,39.52
XFmIyyA,5,False,92.68
qqkQLXA,73,False,65.21
TcYftlW,41,False,
MHIvoiU,51,True,67.8
gjOaUSn,,True,94.89
lxfaCqF,44,False,31.57
DScOjcw,,False,32.45
BuZYMMp,86,True,64.68
DMQOrcp,46,False,41.09
VJMaupU,46,False,85.67
OpcImeu,92,True,86.25
bCfLajA,44,True,23.95
yWBaBvr,70,True,64.49
,76,False,52.41
tRtFeGx,95,True,73.82
aZLktOa,24,True,48.96
jJFOYVO,78,True,68.38
EHFSkgw,64,,38.66
ocXwTtV,90,True,48.28
DSfzgYl,54,True,93.03
VVVFIvT,85,False,22.04
PPNTLXY,,,71.29
KkACwTl,15,True,29.22
yqdfnrA,61,False,3.56
,41,False,5.38
RKXCqWh,5,True,56.39
oPcPGlJ,29,False,18.3
uVpURnd,50,False,27.49
jHpeUZt,66,False,34.19
idBwQlH,87,True,
LcZMPIR,88,True,9.87
aWadBzc,8,True,67.73
OaqqtSr,13,,12.6
GGbBrzL,11,True,59.19
KSeJOfq,80,True,28.47
MxCwUIZ,68,False,21.33
XUsIJEy,49,True,50.81
tXWIjhi,49,,
COfoMPC,18,True,51.8
SJaPKxc,52,True,86.76
GBWLVjF,99,True,83.18
WeEtzFc,65,False,29.84
uVvzvbM,90,False,46.98
hLnQogz,22,True,15.26
KBBmUfr,61,False,66.29
TrTwiMn,46,True,83.8
axvjhAt,80,False,59.58
,5,False,40.11
qzjArna,26,False,15.44
FbsgMXy,,True,37.98
soNPhah,89,False,68.95
mdSqTdd,94,True,10.94
aNqjpHP,1,True,75.73
XsWJBYC,62,False,6.08
wmPpeVa,84,False,15.01
MixOlaq,96,False,63.33
WYMcfIJ,71,,56.32
jeYJzSw,2,False,45.38
lMSvYzO,,False,99.02
QHjQzqV,62,False,73.92
yitoiTQ,76,False,74.43
QwQfhiA,84,True,67.03
nFICoGM,,False,2.08
AKSYCZc,37,False,
nHNCxFW,10,True,7.64
wmDpeOi,14,True,82.12
ovGYjZT,9,False,42.71
QRLqmvH,36,False,61.31
DfGgRXP,51,,
swnDyqW,64,False,28.42
wERgEEZ,52,True,72.46
NpwrTfu,98,False,25.87
DRPvMvY,100,False,98.36
UGfUZHb,69,True,80.63
PZqNpAn,46,False,47.35
,33,False,64.34
BmckomG,19,True,88.28
fwowsrP,20,True,33.01
jgTfBLq,27,False,72.53
prNAXEr,7,False,31.44
mplZfKi,,False,6.48
IboLFZe,63,False,6.75
FuHKdXB,71,False,35.44
uIKcxym,59,False,34.71
lPmXFNE,96,,27.96
nPJGPPM,20,True,26.76
ygFuMYQ,63,True,31.3
QKIvwwK,4,False,43.0
gcTSYkB,52,True,49.84
QQsqDqw,81,False,40.53
YbYSMiv,3,False,2.01
GSnoTFD,63,True,38.31
LxQlzYE,92,True,77.98
JSKhutl,25,False,42.36
iDKwXUn,34,False,
vTGgDiC,92,False,9.6
AmQianF,35,True,63.72
AOXlagK,66,True,72.27
UPMxjSB,27,False,13.87
ZoeRAyk,9,False,26.23
zgJZnlI,65,False,17.31
zmYcOJM,44,False,25.89
nGhSwEI,11,True,15.97
VqzoebG,53,,80.39
WwFfuho,61,True,34.23
QKuJgAy,15,True,89.46
YpgtzZJ,2,True,83.14
BXQnVLc,29,True,59.05
EUtNZIa,72,True,24.71
nLsGbwE,62,False,94.77
upNNHZr,69,True,1.06
BMjbyZB,,False,91.78
GcNGgIv,78,False,97.4
fFYKSdl,12,False,58.26
twLkVSu,20,False,81.63
NOcensV,38,True,58.69
PYbXlkF,90,True,33.07
qRmzfuk,79,True,26.09
ffUZkfd,91,True,10.78
XVcUGcJ,,False,90.98
YIMccrl,17,False,81.96
AuMHKiz,15,False,53.31
sRbbIYK,19,False,
clLrETU,1,,63.64
Zprqkvs,2,True,8.64
ITeWfRr,5,True,27.13
STzSrLF,70,False,96.35
NPspjFA,65,False,60.42
LjDDJEe,78,True,17.21
WPEBQGO,31,False,75.45
CSBiGvG,73,True,66.4
Zpfhvbq,88,False,16.71
mGVRtUR,88,True,92.23
JteETPR,9,,97.98
fpKVmxK,60,True,21.61
iusfpny,100,True,92.24
GrJdBsj,11,False,6.98
COCAUSP,59,False,77.82
NChrPUs,59,False,39.02
xyoWSsD,73,True,85.31
AUfIgxC,44,False,43.49
juJImIW,99,False,69.26
NeXXEkz,65,True,23.39
sUPVCoR,48,False,35.14
ZmupUjk,22,True,52.62
QJPhTiH,65,False,99.67
KerbXRS,25,True,30.0
gVtQHBF,21,False,19.33
wpjXqJl,34,True,15.92
cvAZyPa,59,True,69.03
MuChouG,93,False,2.57
zHSDmJv,44,False,25.46
fRbakCb,58,False,39.68
OABIOnk,,True,30.85
,18,False,
JRADmns,,False,57.56
UjgpDnE,89,False,23.58
dNDPxsf,35,True,39.63
Utwziol,35,,12.35
PcRSwDj,55,False,13.79
JpufFyf,79,False,85.95
jRAPylz,29,False,93.54
UKeKtqR,51,False,60.24
FvYERwf,19,True,61.17
WbhUUgm,94,True,
nSujUTU,21,False,57.0
lYlhuUE,8,False,90.96
ZXCHTBp,100,False,17.4
XWAuyfb,20,True,20.59
UCbatww,34,False,42.13
qfkgsAt,45,True,62.48
JfzCYfH,4,False,99.52
jVGvGEp,87,True,74.74
goyDEWF,21,False,99.58
hnDIlYk,21,False,98.41
hBwPSVu,31,False,7.08
ImtHkNG,14,True,9.74
ECtWilW,37,False,40.88
IWGBgsn,91,False,82.4
WDWjeoP,78,False,98.73
HcQrwmP,78,True,82.86
vShjbAv,54,True,14.68
BHJPcFC,76,False,77.28
lZVmoMs,95,False,47.27
RCuDOSG,34,True,11.73
eWbkmos,34,True,12.88
DtspQWv,37,False,27.01
puQKbUI,49,,78.5
rUkyGNW,42,,15.8
YWomhAZ,73,,63.24
SgZOgLu,45,False,22.02
BDoBQyj,73,False,44.84
oJsqGdu,60,True,12.46
RBwPShS,27,True,46.01
IylHppU,56,True,44.35
nfRwQLK,13,False,37.55
ujJnebL,1,False,6.31
zCPmuPM,70,True,40.22
IGIcnIL,1,False,70.52
ZUyOtOF,60,True,
,86,True,7.24
eHwiPXX,70,True,92.89
yaNsHvi,89,,64.9
plpIpsJ,,False,50.68
MHDTIsi,,False,56.41
swPDrEp,91,True,54.82
gknijzP,79,False,48.06
mFEAWhA,32,False,19.06
VESygsP,71,False,51.65
GITIVqM,74,False,57.6
ZhqfISB,79,True,31.66
NvwnEiB,25,True,27.59
YEANerL,83,True,68.36
muGzYQA,,,69.25
ESEINDi,9,False,68.58
YSweVfV,27,True,94.72
fPnORpF,46,False,69.47
YjnXDyw,83,False,84.5
IqKuJGa,34,True,27.26
BbpQqEM,94,True,26.63
frJbXMe,10,False,87.44
HdDyKRi,38,True,82.86
LXCaTNT,22,True,14.93
UxaQLQO,30,True,1.49
AHYChfo,28,False,62.62
IPTVzCa,28,False,
vxUZgtx,48,False,92.61
yyteXGd,25,True,90.58
fkCEjYV,80,True,
DZWQGUM,43,True,41.61
pyRXfkB,81,True,70.96
hrrdhHZ,87,True,33.91
DHscoHU,92,False,97.6
CWSqPHO,65,True,14.72
OMMHiHH,8,False,48.43
ROdMDeN,34,,79.2
gQzQSbv,48,False,
ADUEhhZ,27,True,15.72
,,True,68.21
GWLWMGX,51,True,34.33
oKvrcCz,41,False,42.36
AbSllfn,23,True,
lxvtjio,1,False,14.31
LiaJeUP,91,False,46.7
sICwYUW,84,False,20.61
wpRpDoo,,False,68.88
GYKSOHA,40,,55.6
iMLVTqM,68,False,39.04
wuzCrWX,78,True,44.88
myjLPqX,75,True,9.3
IGhYblr,50,True,90.19
sVldBvt,66,True,70.95
gTiorqr,22,False,34.06
,47,False,94.43
reQUcUf,93,True,6.51
PZJyWUT,96,False,42.69
iNebOyX,13,False,9.4
SFFIBDt,34,True,73.32
xkNoByS,50,True,86.15
bohvdKj,67,True,45.99
cnTloDh,56,False,55.11
BDHJSDt,9,False,65.43
FFsgJci,46,True,39.93
MoyWSbt,24,True,30.21
fMFzNMd,78,False,81.2
ZkKbEal,63,True,13.51
IJQAZFy,17,True,74.53
SyJQUXz,39,False,96.52
DVKtciI,,False,9.83
bcCEVzm,46,,81.07
tKRNPDD,11,False,41.83
oEXVnWe,81,,16.88
VgZUIaj,,True,31.71
MtDFlYj,21,True,79.33
eFfUgNF,34,True,24.67
lgSQbGA,84,True,9.91
,70,True,86.21
gVpPOhI,89,False,1.99
PBPWiDX,21,True,96.01
rihsenK,39,False,16.5
KXtMYMu,,False,5.08
rVhPPCf,21,False,10.84
vpuhMuX,14,True,8.85
pUsEyIl,27,False,96.19
ejnaqwY,,True,51.59
qJxVsBK,70,True,82.33
xZQOQvb,77,False,46.1
pxiirVg,1,True,71.39
VfyBJhu,16,False,43.55
YYfLDVR,41,True,66.16
lUeGEpI,17,True,44.96
,96,True,82.4
SQJhilU,26,False,
JrjlhAF,93,False,80.84
PQXNmMo,28,False,28.26
nqVVTwQ,58,True,99.5
dcVMnrw,10,True,78.46
thSvVCe,89,False,30.47
,64,False,83.42
deBwTFL,5,True,40.83
TndVbcQ,50,,2.07
FeIkikp,57,True,
XpztmTV,81,False,53.71
nGhydMM,9,False,6.5
dgtfdcP,3,True,2.31
IEaYEJK,96,True,72.7
nGjeKRn,87,False,62.36
KOTBKTC,42,True,84.96
yZknVgZ,61,False,
qOPvhYU,96,True,4.73
hCgwNCT,48,True,31.53
BgGNXjH,83,True,28.86
OWTQpcr,64,False,28.55
CIiEMUO,38,False,76.54
aiRYJJH,64,False,72.18
uMKMTMu,81,False,47.84
rpRHNuq,89,,45.68
lvxFRCv,25,False,18.27
RsjHDic,54,False,19.94
KrjlGXw,12,False,94.5
,8,False,14.6
,43,False,88.5
jXAzGUF,5,True,61.78
EnOrTlt,,False,14.6
fVJflwu,65,True,98.31
MCOiTpm,,False,4.24
jimwYBP,40,True,80.19
mVnpEgY,75,True,12.6
uIdqWOZ,64,True,83.93
OwhrHIr,,False,39.92
lXxIyvn,74,False,60.22
QLENJbg,55,True,97.97
OhMfetS,97,True,49.48
nqxrPaG,63,False,32.23
duKTTxu,46,False,18.3
lLNIjaa,,True,
,92,False,
ALVobpb,71,False,5.8
WbSQrwZ,13,True,5.11
THstldb,67,False,41.54
PKFGgnM,76,True,81.47
tiwAPFV,11,False,49.6
kLnhNJu,6,,27.32
RYpvwOW,98,True,48.02
QybkUpI,48,True,67.87
DMRiVnM,81,False,6.06
Jxqoofq,85,,16.03
ljGtymu,75,,
NJmQVJN,81,False,25.06
AAJQKfZ,72,True,88.62
BApnetX,31,True,27.22
,71,False,85.37
,72,True,
aNYNexf,41,False,83.91
WZKjupM,72,True,54.72
,32,True,79.26
QyGjdBf,51,True,72.58
,19,False,19.01
lMFqoVm,12,False,60.05
LTVVllC,41,False,53.04
vkTmCBr,100,True,15.32
ryvBnOF,,False,17.63
VFXiwMo,16,False,67.04
qFlLsvJ,60,,78.8
ccYqWXZ,94,True,62.0
RNRyNCy,,False,69.29
eNlgnkq,89,False,44.52
gjAkdaR,,False,93.46
ctzaYmK,71,False,5.6
LxNNvjX,35,True,16.66
brELghk,38,False,44.71
MAmUsFg,,False,89.38
,97,False,85.33
wUuoNbv,85,False,28.34
IypPOye,43,False,71.34
jeSseFn,17,True,1.32
DOCwIaB,6,True,35.24
trWlerc,,False,53.96
vGuHjzQ,19,False,50.81
tcDIjhj,91,True,41.64
PTigWDM,38,False,16.43
RQdmKAc,5,False,91.8
pWHUwBJ,6,True,11.74
AeIaoLB,97,True,96.06
QlAepDT,79,False,
PyLLMEi,47,True,85.79
iZIMaOC,75,False,51.82
,96,False,63.5
TVvQMXk,77,False,94.91
DVOeXBf,28,False,94.37
QKHucJR,2,True,61.81
IQxINIk,19,True,80.08
ihySJiL,15,True,33.86
cbkzTAf,38,True,2.37
BZMYJdk,,True,34.17
DxeGhIz,67,,40.08
PFwOivV,22,True,4.79
hljrYli,18,True,33.1
zhgTuCi,53,True,11.41
BHBmvJM,22,False,62.56
uiXxQjv,79,,61.86
ZUNkeFS,18,False,10.39
QHiIQJw,23,True,73.21
VeGxrvN,,,
LvZmwrx,66,False,11.76
JupowtG,4,False,74.0
JAcNsyi,7,True,33.29
uoNnVEY,87,True,
jPBZtWv,58,False,
whoBwss,,False,88.28
puMUcti,15,True,7.69
oBeqvGt,42,False,25.24
gnZiuvt,16,True,96.09
bIHvYEh,88,False,94.55
orCskMR,26,,20.69
XtvGzAE,79,,71.88
uwFlhMk,94,True,35.49
OykKgML,5,False,72.66
gJqjicA,64,True,8.74
UJUffxi,41,False,20.18
RqRekIA,5,True,69.62
TrlPOPQ,71,False,7.14
yQjYuma,2,False,77.53
,12,True,67.8
GEOlsFH,,True,57.88
PAOdbml,69,False,41.9
UXTaqxw,95,False,36.42
WpRVIqi,81,True,78.59
wkhaRWr,34,False,24.03
iQUxoLX,85,True,12.21
LERVYwq,93,True,
ocomzzM,20,True,39.78
ONagddE,29,False,85.87
RCRUlJC,44,True,58.33
aCiIbDf,62,True,65.69
AMVGhci,91,,17.88
zsiVzQV,21,True,
yGkPPjN,20,False,76.65
KLtdqac,93,True,53.33
ziNEgsZ,100,True,18.03
mpuhXrI,,False,14.22
ewqVigM,60,False,53.01
,48,True,36.55
stygXDJ,89,True,59.77
DGAcdnH,93,False,95.66
EXbNsLp,17,True,65.25
PqUAeBl,65,True,7.44
CoKzOUq,74,False,57.65
ENgExGy,46,True,38.06
NgoLAaT,44,True,48.05
ionORom,21,False,34.18
xGTBYkE,34,True,15.08
VGMCQfY,31,True,53.39
dBCMhVn,52,True,93.06
CybMCdo,60,,31.73
bciHgIO,71,True,37.26
nDZhdbH,73,False,85.87
,61,False,33.69
pfrgypW,83,True,90.48
gIrBCGp,98,True,80.24
,40,False,24.05
CYdqyvf,26,True,34.31
CeGvzyi,15,True,51.42
stAcXTu,31,True,22.89
BHgWsOM,88,True,39.42
aywZaPl,54,,5.54
VASAOZU,75,False,57.32
DeESSOP,6,True,85.65
raHlmUe,21,,98.46
uRUEgvR,58,True,
dClWudt,29,True,22.91
,32,False,61.0
CUwMxdg,63,True,
revUePT,14,False,98.51
DxbrNUX,43,True,72.34
YmrSZYR,72,True,97.54
sqDyabK,63,True,3.87
PYHuSJX,41,False,74.84
aAeSVhY,,True,35.35
NeAXxsU,,False,
IiraWpn,38,,31.11
uitfvqS,40,True,84.34
iKXYrxH,93,,28.56
zaVDANt,39,False,2.55
gMcbdUq,60,False,25.36
KfyxNuk,30,False,
ixbAcEb,90,True,98.3
ecpbuvS,80,False,50.75
tbckEyT,61,True,91.84
GMhbWmY,77,True,84.06
PEVmRQr,51,False,94.49
snvcGen,59,True,54.06
,46,True,56.03
GZegJJH,66,True,15.92
iGpyenf,18,True,86.4
xCfEdKV,42,True,50.29
DOZBhXW,48,False,70.16
bSOhpom,37,True,83.06
rVDvLbA,3,True,93.75
,,True,21.77
djhvEfJ,62,True,13.74
xZREVsM,78,True,10.77
hhgzypV,39,True,17.23
odYSOfg,73,False,69.56
gIrzdEt,7,True,84.75
OjsURNj,79,True,94.76
csTpBrK,94,False,16.17
yjXZqUG,75,False,62.0
,3,True,29.98
YzEcgIN,27,False,95.19
dEdlTZN,40,True,9.51
uBPrZbv,82,False,4.58
pmnxZwu,1,True,37.74
cPodOnf,64,False,80.14
pKCUcSz,53,False,44.98
EnNcRLk,24,False,15.18
ROYjvAD,80,False,43.21
JhEQvNU,36,False,37.26
QXxyRSj,65,False,44.32
QxlKkRe,68,False,
,68,True,53.83
agLSejw,,False,54.93
cNSUeLd,99,False,28.33
DUhALQE,9,True,42.33
lrBfWgs,61,True,65.02
rDzLIvD,6,,87.15
miukxdS,21,False,32.67
wnBMLgL,58,True,26.55
CPahOLw,27,True,17.9
tOVWTTd,56,True,65.72
iLGKELP,62,False,36.05
wNXaOIe,44,True,78.96
roIVjbz,46,True,3.07
DGKAvUg,51,True,57.35
GFgpSur,44,True,63.56
WDuWFoI,37,False,32.44
wsLDvFI,36,True,42.63
VELOqkF,36,False,48.79
elmLusx,72,False,13.79
ajxZzYW,18,True,40.56
,74,True,8.03
vDYbqMr,68,False,54.68
ydCUxLl,63,False,96.24
Wdtszrt,61,False,46.98
xXteDEy,51,True,79.88
BOGqjnO,78,False,15.57
qHXfrMB,47,True,92.32
pWjysGv,63,True,77.58
LQuHhfk,91,True,
UAnHmLX,92,False,21.16
hVdjYgD,66,True,46.68
hrUuGpl,42,False,26.47
PHTMLwK,89,True,98.69
ziXMsaB,66,False,32.29
SiYycVt,84,True,92.51
cfJYzYD,25,True,77.89
DymKgsJ,16,True,87.17
pSTixGk,47,True,11.52
,,True,
SNqGZgH,4,False,86.17
WtgawvP,99,True,64.97
HKAyZQi,99,True,86.19
CckKQZD,17,False,3.66
Iuxfwgo,78,False,75.87
cVfxIAn,98,True,37.96
dmoIxtS,67,,42.39
FKcHHKr,77,False,22.84
TdUrLXm,76,False,84.0
fHULldX,10,True,3.05
WNOBLHK,33,True,71.49
dWPuGak,84,True,57.19
AoShzGc,16,True,48.17
OAlMdAs,39,True,83.35
tdMRKRe,1,False,80.53
PuTBQqb,36,False,41.05
AFozZgo,27,False,95.96
etnBOMw,73,True,52.68
LPfoUly,27,True,90.16
xEEtHDA,6,True,21.01
erYkbIx,26,True,
YQwogJt,31,False,10.1
hDQwgtA,28,True,54.54
OSKupAs,30,False,71.82
zLEkNnx,83,True,69.62
yPYKjTa,53,False,52.2
bxyxaNH,9,True,34.48
ccRRhZM,8,False,45.7
vyJflQZ,33,True,53.87
bvArxfq,61,True,68.44
saCARQj,1,True,2.68
zYyYWdt,26,True,59.89
IOrPbEa,6,False,20.58
kRMyuiw,87,False,14.82
qQhkBzT,33,True,70.34
gwrsxhg,31,True,45.98
CVRqOAB,38,,93.79
tvnQPym,28,False,82.02
CeAQYXy,42,True,62.19
MBXhtWM,14,False,99.82
HzOWFLI,65,True,71.8
jaIMWph,39,True,16.26
ajPXtAp,96,False,40.59
lPEjcVC,23,True,20.69
,60,False,27.61
JcSCqKu,8,True,26.32
peoiNvF,33,True,44.4
dlBUzzv,76,True,34.71
SkAgiek,97,False,93.62
IUwipAz,100,True,62.95
juUHRBY,97,True,8.92
vukyqDA,,True,91.78
lMIzfgV,79,True,
uDcXGkP,20,True,15.3
OuQltqo,82,True,37.05
IFdVhMZ,99,True,22.39
WKbVGcn,98,False,91.48
xCbZHRB,19,False,68.96
BJjyQgA,84,True,39.66
fXvtlcv,35,True,20.01
ZXkQyKs,57,True,79.8
HZoaoma,67,False,56.62
HVhmQUn,92,False,22.04
adqltqR,78,True,14.22
Dzkplwj,88,False,33.72
JrwWBAi,8,True,36.97
gMQUEyJ,83,True,84.3
ITHPfUv,33,,18.83
lUpPLDO,13,,69.43
TKfmwOe,31,True,28.48
NucTwGY,97,True,87.0
OvvhYwX,8,True,41.43
lNVEELQ,14,False,79.38
ZjCyHXx,70,True,88.09
zpIDePT,7,False,86.94
oBBffhc,,True,51.02
xcpsPcL,40,True,15.1
JEcMBmH,45,False,70.33
wtIXJas,13,,22.57
DyLXQku,47,True,52.95
TGkLSUs,82,False,1.89
VcPQiYy,91,False,59.76
nfktWLy,53,False,61.73
lFULuLD,59,True,1.55
dwJABcZ,53,False,74.55
QlNPgJG,14,False,49.21
hbQfHzT,83,True,47.66
roCaqhd,6,False,59.18
FnrXmrA,49,True,45.83
rbmGUiq,72,True,29.21
IMGEHQh,43,False,79.6
LtyvmRP,95,False,17.79
kNrQjaZ,65,,43.54
WyBIDWw,98,False,17.35
zmMKKuQ,62,True,79.63
wboBpai,57,True,50.36
oSJCBgG,83,False,32.52
xcDiecu,58,True,58.14
UkuLjQn,2,False,97.54
EVNpviW,,True,28.08
dtOmTFa,5,True,10.84
,71,True,49.75
lyfAoZx,84,False,
jicrXeG,46,False,14.85
KJxJRGU,65,False,65.48
,59,False,30.06
jwoHnBj,38,False,5.83
vtfQjPl,70,False,95.88
jbtHMFX,44,False,6.35
acZZNmU,77,True,5.25
TieIbpu,48,True,39.77
hMBDmXN,2,True,16.79
txzOVve,91,False,70.24
szwHaJx,61,True,56.27
CLPXJiQ,34,True,75.42
,27,True,47.11
qFcLFdd,33,False,63.18
QTSjxht,14,True,3.48
YjJILAl,39,True,77.66
GbnQbzO,7,True,32.77
RbrSCbe,52,False,89.5
RTRDIzu,61,False,50.77
aSrfrEv,,True,23.9
rvBGyAP,42,True,89.35
DivfEPm,22,True,59.99
FlbPrjM,55,True,87.74
ptouAbC,84,True,29.64
bwgELaF,13,True,11.36
kwVKarR,55,True,80.24
lufMneV,70,False,8.15
mcnagtb,13,False,43.0
waHgFUU,91,False,71.93
tOXGPvs,75,True,56.47
uWdCcpo,57,False,10.67
tpoXVvi,21,False,68.26
dlHkeQd,,True,39.2
FoCiitj,37,False,85.93
OGUsIxA,78,False,81.15
xxyVLCu,52,True,49.36
uuOqSmX,67,False,63.46
fiwKQpz,29,True,64.83
kIsexmf,49,True,56.68
eLIknMu,67,True,
UsFWzjs,73,True,69.16
VYfwZZp,21,True,
GcKTHKY,86,True,26.7
vWXfeGa,38,False,19.06
APeMZPx,93,False,29.66
QQxeOUU,82,,80.43
YZLrSbG,32,True,20.02
ltqZSTt,92,True,16.38
CmYAFmg,85,False,31.92
RctnaFj,17,True,39.78
GnzpNbG,22,False,64.31
GVclOfd,82,True,98.96
rZZKnKx,36,False,38.83
ztiKIjZ,48,False,32.76
FNZryeN,39,True,77.72
wQbpQbp,47,True,56.71
YgJUUCO,43,True,75.82
yFCPbIO,94,False,17.2
,66,True,
xvEAZZZ,94,True,94.92
NcLChmi,11,True,52.53
